name,description,website,city,state,country,region,subregion,tags,year,program,isExit,isUnicorn,isBCorp,isCurrentSession,linkedin,twitter,facebook,crunchbase,logo
Hamilton Perkins Collection,"Hamilton Perkins Collection is an independent brand, designing and producing bags and accessories from recycled materials.",https://hamiltonperkins.com,Los Angeles,California,United States,Americas,North America,Cleantech; Climate tech; Impact investing; Lifestyles of Health and Sustainability and wellness; Manufacturing,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/hamilton-perkins-collection,https://twitter.com/hamiltonperkins,https://facebook.com/hamiltonperkins,https://crunchbase.com/organization/hamilton-perkins-collection,http://apimg.techstars.com/sf/accounts/logo/Logo_3977c5ee4c1779e8821942320.png
GoSprout,"GoSprout is a pioneering platform that revolutionizes the management of workforce programs. By streamlining compliance, enhancing employer engagement, and facilitating real-time skills tracking, GoSprout empowers organizations to cultivate a skilled workforce aligned with industry needs. With a focus on energy, STEM, and healthcare sectors, GoSprout is bridging the skills gap, driving workforce readiness, and fostering sustainable growth.",https://gosprout.app,Miami,Florida,United States,Americas,North America,Climate tech; HRtech; Manufacturing,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/gosproutapp,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_78c4a7cba988a511fd1733aa7.png
Glover Technologies,Glover is Africa's premier Gift cards and Digital assets Marketplace,https://gloverapp.co,Lagos,,Nigeria,Africa,Western Africa,Fintech,2022,Techstars Toronto Accelerator,false,false,false,false,https://linkedin.com/company/gloverappng,https://twitter.com/gloverapp,https://facebook.com/Gloverapp.co/,https://crunchbase.com/organization/glover,https://images.crunchbase.com/image/upload/t_cb-default-original/l731jya8jlta1tar8a91
FourthParty,"FourthParty is a SAAS company that offers a B2B practice management tool for neutrals, mediators, and arbitrators to connect with people in conflict.",https://fourthparty.app,Atlanta,Georgia,United States,Americas,North America,Legal tech,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/fourthparty,,https://facebook.com/4thpartyapp,https://crunchbase.com/organization/fourthparty,https://images.crunchbase.com/image/upload/t_cb-default-original/nacuou3cyu82gkx10a8w
FEZ Delivery Co.,"Perfecting the last mile, one delivery at a time.",https://fezdelivery.co,Lagos,,Nigeria,Africa,Western Africa,Mobility tech,2022,Techstars Toronto Accelerator,false,false,false,false,https://linkedin.com/company/fez-delivery-co,https://twitter.com/fezdeliveryco,,https://crunchbase.com/organization/fez-61b0,https://images.crunchbase.com/image/upload/t_cb-default-original/dhante3gnxlxbs6trcnh
CommerceJet,"CommerceJet is an integrated platform that streamlines e-commerce operations for SMEs by synchronizing inventory, orders, and customer data across multiple sales channels in real time. ",https://commercejet.com,Sammamish,Washington,United States,Americas,North America,Supply chain technology,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/commercejet,https://twitter.com/commercejet,https://facebook.com/commercejet,https://crunchbase.com/organization/commercejet,https://apimg.techstars.com/profiles/1722455356276_527749.png
ChipedIn,"Our platform provides an innovative solution by combining crowdfunding and personal shopper services. We enable communities to pool their contributions towards desired, high-value gifts, effectively minimizing returns and elevating the gifting experience.",https://chipedin.com,New York City,New York,United States,Americas,North America,"Artificial intelligence and machine learning; Big Data; Fintech; Mobile commerce; Technology, media and telecommunications",2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,,,,,https://apimg.techstars.com/profiles/1723516905345_906167.png
Cadly,Cultivating creativity through community.,https://cadly.ai,Powder Springs,Georgia,United States,Americas,North America,3D printing; Artificial intelligence and machine learning; Manufacturing; Marketing tech,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/cadly-inc,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_f3e3eff5e90210100cf1dc142.png
Autoparti,"Autoparti is a SalesTech SaaS, giving to SMBs in the automotive industry the tools to grow with technology by reducing marketing costs while boosting digital sales",https://autoparti.app,Aventura,Florida,United States,Americas,North America,Adtech; Marketing tech; Mobile commerce; Mobility tech,2024,Techstars Atlanta powered by J.P. Morgan,false,false,false,false,https://linkedin.com/company/autoparti,,https://facebook.com/autoparti/,https://crunchbase.com/organization/autoparti,http://apimg.techstars.com/sf/accounts/logo/Logo_7382d5128e70b1488bdf45b83.png
40hammocks.com,40hammocks is a group travel app for accessing group travel savings for next-generation travelers and experience seekers.,https://40hammocks.com,Honolulu,Hawaii,United States,Americas,North America,Mobile,2023,"Founder Catalyst in partnership with J.P. Morgan, Techstars Atlanta powered by J.P. Morgan",false,false,false,false,,,,,http://apimg.techstars.com/sf/accounts/logo/Logo_837eccda82682766f836fa19a.png
Zighra,Continuous authentication and threat detection,https://zighra.com,Ottawa,Ontario,Canada,Americas,North America,Artificial intelligence and machine learning; Fintech; Infrastructure; Mobile,2016,"London Barclays Accelerator, powered by Techstars",false,false,false,false,https://linkedin.com/company/zighra,https://twitter.com/zfraudshield,https://facebook.com/ZwypeLock/,https://crunchbase.com/organization/zighra#/entity,https://apimg.techstars.com/connect/images/image_files/5a01cd7fc9aec73a9100002b/original/zighra-new-logo.png
MARK Labs,"mark brings innovation to the social impact space by enabling corporations, nonprofits, and individuals to capture and communicate the outcomes of their impact.",https://marklabs.co,Washington,District of Columbia,United States,Americas,North America,Artificial intelligence and machine learning; Fintech,2016,"London Barclays Accelerator, powered by Techstars",false,false,false,false,https://linkedin.com/company/mark-labs,https://twitter.com/marklabs_,https://facebook.com/themarkmovement,https://crunchbase.com/organization/mark-labs#section-overview,https://apimg.techstars.com/connect/images/image_files/57040ddec2f1c46ffb000002/original/Mark_Labs.png
ZipLunch,Helping restaurants improve their margins.,https://ziplunch.com,Oakville,Ontario,Canada,Americas,North America,Mobile,2021,Techstars Seattle Accelerator,false,false,false,false,https://linkedin.com/company/ziplunch,https://twitter.com/ZipLunch,https://facebook.com/ziplunch/,https://crunchbase.com/organization/ziplunch,https://apimg.techstars.com/connect/images/image_files/6193d1b7713f141142b37956/original/ZIPLUNCH_whiteonred_-_282.png
Zealous,Zealous helps decentralized teams turn conversations into collaborative work.,https://zealous.app,Denver,Colorado,United States,Americas,North America,Marketing tech,2022,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/zealousapp,https://twitter.com/zealous_app,https://facebook.com/zealousapp/,https://crunchbase.com/organization/zealous,https://apimg.techstars.com/connect/images/image_files/626975a8a1601604429cadd9/original/zealous_logo_circle.png
YieldX Solutions,Precision Biosecurity Solution for Livestock.,https://yieldx.biz,Caesarea,,Israel,Middle East,Middle East,Artificial intelligence and machine learning; Internet of Things,2021,Techstars Tel Aviv Accelerator,false,false,false,false,https://linkedin.com/company/71220929,,,https://crunchbase.com/organization/yieldx-solutions-ltd,https://apimg.techstars.com/connect/images/image_files/616f13731974b4000981775c/original/logo_transparent_background.png
Voxon Photonics,Voxon Photonics are creators of the Voxon VX1 - the world's most advanced three-dimensional (3D) volumetric display.,https://voxon.co,Adelaide,South Australia,Australia,Oceania,Oceania,Gaming; Virtual reality,2012,"Microsoft Accelerator for Kinect, powered by Techstars",false,false,false,false,https://linkedin.com/company/18092360,https://twitter.com/voxonphotonics,https://facebook.com/voxivision,https://crunchbase.com/organization/voxon,https://apimg.techstars.com/connect/images/image_files/5b036e3fc1a4b840c900001d/original/voxon_photonics_white_writing_on_black_background_square.png
Untap Technologies,A platform that empowers organizations to solve their most challenging problems utilizing the power of open innovation and our broad network of experts.,https://untapcompete.com,Mohandeseen Giza,,Egypt,Africa,Northern Africa,HRtech,2021,The Riyadh Techstars Accelerator,false,false,false,false,https://linkedin.com/company/untap-technologies,https://twitter.com/UntapTech,https://facebook.com/untap.tech/,https://crunchbase.com/organization/untap-d075,https://apimg.techstars.com/connect/images/image_files/62683388a16016000811c8fb/original/untap_logo_colored_300px.png
Ubi Interactive,Plug and play: ubiEngine - a software that turns any surface into 3D multi-touch screen,https://ubi-interactive.com,Seattle,Washington,United States,Americas,North America,"Technology, media and telecommunications",2012,"Microsoft Accelerator for Kinect, powered by Techstars",false,false,false,false,https://linkedin.com/company/ubi-interactive,https://twitter.com/ubi_interactive,https://facebook.com/pages/ubi-interactive/113596875388581,https://crunchbase.com/organization/ubi-interactive,http://apimg.techstars.com/sf/accounts/logo/Logo_d4836b523ad0606b07fcc89d3.jpeg
Torod,"Torod help merchants ship, track and manage returns from a single screen.",https://torod.co,Riyadh,,Saudi Arabia,Middle East,Middle East,Artificial intelligence and machine learning; Insurtech; Internet of Things; Mobile,2021,The Riyadh Techstars Accelerator,false,false,false,false,https://linkedin.com/company/torodco,https://twitter.com/torodco,,https://crunchbase.com/organization/torod,https://apimg.techstars.com/connect/images/image_files/6199ee0595af3023cfc85bf6/original/Artboard_1.jpg
Tegarti,Tegarti is a Cloud-based POS and Omnichannel Retail Management Platform.,https://tegarti.com,Cairo,,Egypt,Africa,Northern Africa,Infrastructure; Mobile; Supply chain technology,2021,The Riyadh Techstars Accelerator,false,false,false,false,https://linkedin.com/company/tegarti,https://twitter.com/TegartiApp,https://facebook.com/TegartiApp,https://crunchbase.com/organization/tegarti,https://apimg.techstars.com/connect/images/image_files/6194ecc4bffb22072bbbc68f/original/P.P.jpg
Suplio,The one stop shop to source and finance construction materials in Latin America.,https://hometuls.co,Bogota,,Colombia,Americas,South America,Real estate tech,2022,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/hometuls,,https://facebook.com/hometuls/,https://crunchbase.com/organization/hometuls,https://apimg.techstars.com/connect/images/image_files/6261f29b33ea244006e948f5/original/Screen_Shot_2022-04-21_at_6.10.52_PM.png
StrikesApp,Strikes helps retail options traders save time and money.,,Glasgow,,United Kingdom,Europe,Western Europe,Fintech,2022,Techstars Boulder Accelerator,false,false,false,false,https://linkedin.com/company/strikesapp,https://twitter.com/StrikesApp,https://facebook.com/StrikesApp,https://crunchbase.com/organization/unbiased-intuitive,https://apimg.techstars.com/connect/images/image_files/6260371333ea240d584cfd44/original/Purple-Icon.png
She Matters,She Matters is a digital health platform that provides comprehensive maternal care to Black women and cultural competence training to healthcare professionals.,https://shematters.health,New York City,New York,United States,Americas,North America,Femtech; HRtech; Lifestyles of Health and Sustainability and wellness; Mobile,2021,Techstars Seattle Accelerator,false,false,false,false,https://linkedin.com/company/she-matters-inc,https://twitter.com/shematters,https://facebook.com/shematters2.us,https://crunchbase.com/organization/she-matters-3449,https://apimg.techstars.com/connect/images/image_files/618d427eab003faf3a917fc6/original/shematters_LOGO_PNG.png
